"Id","Time","Text","Favourites","Retweets","Total Mentions","URL"
"1016260227811938304","Mon Jul 09 09:58:14 +0000 2018","FFS The Use Of Turning Signals are Too Damn Low.","1","1","2","https://twitter.com/i/web/status/1016260227811938304"
"1016095895228645376","Sun Jul 08 23:05:14 +0000 2018","FFS Stop talking about technical debt, testing and DevOps and start paying for it","1","1","2","https://twitter.com/i/web/status/1016095895228645376"
"1015643637273722881","Sat Jul 07 17:08:07 +0000 2018","FFS quit writing Javascript like its still 2007","1","0","1","https://twitter.com/i/web/status/1015643637273722881"
"1015965278193307648","Sun Jul 08 14:26:12 +0000 2018","FFS practice TDD!","1","1","2","https://twitter.com/i/web/status/1015965278193307648"
"1016256973204017153","Mon Jul 09 09:45:18 +0000 2018","FFS just give me a f*cking sensible error message!","9","1","10","https://twitter.com/i/web/status/1016256973204017153"
"1017667402392166400","Fri Jul 13 07:09:50 +0000 2018","FFS it's not artificial intelligence, it's applied statistics on a grand scale. Last time I checked I… https://t.co/ENOpcycmkT","27","11","38","https://twitter.com/i/web/status/1017667402392166400"
"1015914394763563008","Sun Jul 08 11:04:01 +0000 2018","FFS why is it still so hard to build software","0","1","1","https://twitter.com/i/web/status/1015914394763563008"
"1016705188307111936","Tue Jul 10 15:26:21 +0000 2018","FFS Let's Pay Attention to Weaponised Design. Weaponised design is a phenome… https://t.co/WLZXV2EJOz","6","3","9","https://twitter.com/i/web/status/1016705188307111936"
"1016413412635668480","Mon Jul 09 20:06:56 +0000 2018","FFS, the decisions you make when building tech have potentially broad moral and ethical implications and you had be… https://t.co/krX7kQnsQG","6","1","7","https://twitter.com/i/web/status/1016413412635668480"
"1016173314358829058","Mon Jul 09 04:12:52 +0000 2018","FFS realize that if women, POC, people with autism, etc., are not responding in droves to your job ope… https://t.co/9zURRNf7TK","12","1","13","https://twitter.com/i/web/status/1016173314358829058"
"1017420903439839232","Thu Jul 12 14:50:20 +0000 2018","FFS Not Another Distributed Monolith Labeled ""Microservices"" https://t.co/N1I50mIALg","12","7","19","https://twitter.com/i/web/status/1017420903439839232"
"1016071398987403265","Sun Jul 08 21:27:53 +0000 2018","FFS system administrators are in customer service. Sure, the customer may be internal. Sure itmayevem be another sy… https://t.co/osxJvjNyHR","18","2","20","https://twitter.com/i/web/status/1016071398987403265"
"1015935698787020800","Sun Jul 08 12:28:40 +0000 2018","FFS your six-piece microservicelith does not require an in-house from-scratch kubernetes deployment","15","2","17","https://twitter.com/i/web/status/1015935698787020800"
"1016271083031363584","Mon Jul 09 10:41:22 +0000 2018","FFS… don’t ask clients what they want and treat it as gospel","2","2","4","https://twitter.com/i/web/status/1016271083031363584"
"1016405886779052032","Mon Jul 09 19:37:01 +0000 2018","FFS, if you don't understand your user's jobs and motivations, you CANNOT build the solution they need. If you buil… https://t.co/IQITpbIGjo","11","5","16","https://twitter.com/i/web/status/1016405886779052032"
"1015563375873384448","Sat Jul 07 11:49:11 +0000 2018","FFS if a big company open sources some tech it made to solve a million users feature, maybe think a little before a… https://t.co/4jpl4TapmI","2","1","3","https://twitter.com/i/web/status/1015563375873384448"
"1015853727608131584","Sun Jul 08 07:02:56 +0000 2018","FFS just f’ing talk to each other! It’s not f’ing hard and we wouldn’t be in this f’ing mess if you f’ing learned h… https://t.co/A7IQ1mqTch","22","6","28","https://twitter.com/i/web/status/1015853727608131584"
"1015654701994393600","Sat Jul 07 17:52:05 +0000 2018","FFS not everything needs to be async","37","7","44","https://twitter.com/i/web/status/1015654701994393600"
"1016332091552722944","Mon Jul 09 14:43:47 +0000 2018","FFS Of Course Algorithms Are Editorial","0","1","1","https://twitter.com/i/web/status/1016332091552722944"
"1016209762482941953","Mon Jul 09 06:37:42 +0000 2018","FFS (related) it takes a rather long time to unzip 2TB of data from a set of zip files","0","0","0","https://twitter.com/i/web/status/1016209762482941953"
"1015579007478304768","Sat Jul 07 12:51:18 +0000 2018","FFS learn to use Make","3","1","4","https://twitter.com/i/web/status/1015579007478304768"
"1016338395898044416","Mon Jul 09 15:08:50 +0000 2018","FFS Put Your Phone Down. On the life-changing magick of realizing that a 24x7 organization will take exactly as muc… https://t.co/sC79YHVxuc","10","2","12","https://twitter.com/i/web/status/1016338395898044416"
"1016082627143454720","Sun Jul 08 22:12:30 +0000 2018","FFS that is not how this works","1","0","1","https://twitter.com/i/web/status/1016082627143454720"
"1017659604941983744","Fri Jul 13 06:38:51 +0000 2018","FFS software corporations must pay all their taxes. ""They have a fiduciary duty to their shareholders to maximize p… https://t.co/dpVCSHwcW2","5","3","8","https://twitter.com/i/web/status/1017659604941983744"
"1017743945886035968","Fri Jul 13 12:14:00 +0000 2018","FFS stop attributing every bad thing that has ever happened to Scrum. It doesn't tell you to have long… https://t.co/8hJi7QcvT0","9","3","12","https://twitter.com/i/web/status/1017743945886035968"
"1016095695055544323","Sun Jul 08 23:04:26 +0000 2018","FFS Stop bickering about implementation details and get some client focus","0","1","1","https://twitter.com/i/web/status/1016095695055544323"
"1016396840311382016","Mon Jul 09 19:01:05 +0000 2018","FFS chill it with putting every bit of your life in the cloud, it's not at all a public utility.","0","1","1","https://twitter.com/i/web/status/1016396840311382016"
"1016148539523530754","Mon Jul 09 02:34:25 +0000 2018","FFS don't blindly allow just anyone in your company to sign or accept contracts - even, or perhaps esp… https://t.co/WJHxBAISmr","1","1","2","https://twitter.com/i/web/status/1016148539523530754"
"1016251860435562496","Mon Jul 09 09:24:59 +0000 2018","FFS... that isn't nearly enough hardware for what you're trying to do. Of course you're going to be getting performance issues","1","1","2","https://twitter.com/i/web/status/1016251860435562496"
"1016606445385715713","Tue Jul 10 08:53:58 +0000 2018","FFS can we have a functioning government please?  https://t.co/vgsDtN00Ww","0","0","0","https://twitter.com/i/web/status/1016606445385715713"
"1015842586966323200","Sun Jul 08 06:18:40 +0000 2018","FFS stop branching","1","0","1","https://twitter.com/i/web/status/1015842586966323200"
"1017042615722790912","Wed Jul 11 13:47:09 +0000 2018","FFS the 'algorithm' isn't 'doing' anything. The people who chose the objective for it to… https://t.co/egirV4izKx","7","2","9","https://twitter.com/i/web/status/1017042615722790912"
"1016787543973511168","Tue Jul 10 20:53:36 +0000 2018","FFS, just because all your acceptance criteria have been met doesn't mean your product is acceptable","13","2","15","https://twitter.com/i/web/status/1016787543973511168"
"1016125739949682689","Mon Jul 09 01:03:49 +0000 2018","FFS what is the point of incessant quizzes on security basics and branding filesharing tools as a Comm… https://t.co/oBwIhzxqVk","3","1","4","https://twitter.com/i/web/status/1016125739949682689"
"1015556067567263744","Sat Jul 07 11:20:09 +0000 2018","FFS, just draw a diagram of what you're trying to say","23","5","28","https://twitter.com/i/web/status/1015556067567263744"
"1016482469371973632","Tue Jul 10 00:41:20 +0000 2018","FFS your bias’ will show in your data. A diverse team will help keep data diverse too and expose you to experiences… https://t.co/QfXN5t6itp","6","1","7","https://twitter.com/i/web/status/1016482469371973632"
"1015683082077327361","Sat Jul 07 19:44:51 +0000 2018","FFS see practices as contextual solutions rather than dogma","10","3","13","https://twitter.com/i/web/status/1015683082077327361"
"1017324218797772800","Thu Jul 12 08:26:09 +0000 2018","FFS develop on trunk","3","1","4","https://twitter.com/i/web/status/1017324218797772800"
"1015917728555773952","Sun Jul 08 11:17:15 +0000 2018","FFS stop trying to fit everything into one generic solution. Just accept that the process for making a… https://t.co/RJwj7ePXKB","0","1","1","https://twitter.com/i/web/status/1015917728555773952"
"1016002297787281408","Sun Jul 08 16:53:18 +0000 2018","FFS take every opportunity to observe how actual users are getting frustrated trying to get their job done with your app","22","6","28","https://twitter.com/i/web/status/1016002297787281408"
"1015709400793829376","Sat Jul 07 21:29:26 +0000 2018","FFS Machine Learning is just a passing fad.","1","0","1","https://twitter.com/i/web/status/1015709400793829376"
"1016360743887867904","Mon Jul 09 16:37:39 +0000 2018","FFS - Your customer doesn't care about your tech stack. Golang, Python, Java... They don't care. Virtualization, co… https://t.co/Wmjmqn1IMe","17","6","23","https://twitter.com/i/web/status/1016360743887867904"
"1015747612757118978","Sun Jul 08 00:01:17 +0000 2018","FFS stop treating Static Code Testing tools, especially security-focused ones, as a replacement for ex… https://t.co/xWME0xC5Qf","1","2","3","https://twitter.com/i/web/status/1015747612757118978"
"1016103610780921858","Sun Jul 08 23:35:53 +0000 2018","FFS how to write a ""How to test a ___ with ___"" post so devs can daydream about testing without intentions of doing so.","0","0","0","https://twitter.com/i/web/status/1016103610780921858"
"1016084625851023360","Sun Jul 08 22:20:27 +0000 2018","FFS have some empathy before adding those 60 second UI transitions","4","0","4","https://twitter.com/i/web/status/1016084625851023360"
"1016114913473900544","Mon Jul 09 00:20:48 +0000 2018","FFS stop buying expensive threat intelligence platforms for your business when you don't even have a g… https://t.co/Ql9uC2aC1G","1","1","2","https://twitter.com/i/web/status/1016114913473900544"
"1016092069230768129","Sun Jul 08 22:50:02 +0000 2018","FFS stop sleepwalking through your consumer device strategy or Alexa is gonna eat your lunch","1","1","2","https://twitter.com/i/web/status/1016092069230768129"
"1015971754420854789","Sun Jul 08 14:51:56 +0000 2018","FFS the world does not need another Introduction To Docker post.","0","1","1","https://twitter.com/i/web/status/1015971754420854789"
"1015559461002506240","Sat Jul 07 11:33:38 +0000 2018","FFS another new user authentication microservice? Really?","5","2","7","https://twitter.com/i/web/status/1015559461002506240"
"1015625674156060672","Sat Jul 07 15:56:44 +0000 2018","FFS! XML!","0","0","0","https://twitter.com/i/web/status/1015625674156060672"
"1016310024912752641","Mon Jul 09 13:16:06 +0000 2018","FFS It doesn’t matter what technology you slap on top, you won’t make better decision if… https://t.co/xbe2QvpgSt","4","2","6","https://twitter.com/i/web/status/1016310024912752641"
"1015695305931677696","Sat Jul 07 20:33:26 +0000 2018","FFS Nobody cares about your software, they just want to do a job!","5","1","6","https://twitter.com/i/web/status/1015695305931677696"
"1015600505538609157","Sat Jul 07 14:16:44 +0000 2018","FFS stop reimplementing (badly) what the OS &amp;/or hardware already does","9","1","10","https://twitter.com/i/web/status/1015600505538609157"
"1016561227588296705","Tue Jul 10 05:54:18 +0000 2018","FFS Refactoring is just coding, stop asking for permission!","10","7","17","https://twitter.com/i/web/status/1016561227588296705"
"1015683296691392512","Sat Jul 07 19:45:43 +0000 2018","FFS don't solicit conference submissions on Twitter unless you want to hear mine!","6","0","6","https://twitter.com/i/web/status/1015683296691392512"
"1016181869778554880","Mon Jul 09 04:46:52 +0000 2018","FFS stop using the phrase 'non functional requirements', it's okay to admit you don't understand security, accessib… https://t.co/0hmTn4MwwW","11","4","15","https://twitter.com/i/web/status/1016181869778554880"
"1016086768146436096","Sun Jul 08 22:28:58 +0000 2018","FFS there is no silver bullet! Do you really think #FP will end the software crisis?!?  https://t.co/J0HEc9XwIQ","7","4","11","https://twitter.com/i/web/status/1016086768146436096"
"1015843345854279681","Sun Jul 08 06:21:41 +0000 2018","FFS you shouldn’t have given this sysadmin an opportunity to rant about developers","2","0","2","https://twitter.com/i/web/status/1015843345854279681"
"1015709718067761152","Sat Jul 07 21:30:42 +0000 2018","FFS Stop Saying ""Constructor Injection"" - You're Just Passing Arguments!

 

https://t.co/ez7kpzkxs9","7","1","8","https://twitter.com/i/web/status/1015709718067761152"
"1015707519627522048","Sat Jul 07 21:21:58 +0000 2018","FFS If you haven’t got time to unit test then you sure as hell don’t have time not to!","10","2","12","https://twitter.com/i/web/status/1015707519627522048"
"1015862532844605440","Sun Jul 08 07:37:56 +0000 2018","FFS get your https://t.co/csC8So4GF7 ssl certificate right! Thats the *.tumbler cert you're using","0","0","0","https://twitter.com/i/web/status/1015862532844605440"
"1016787835095928832","Tue Jul 10 20:54:45 +0000 2018","FFS I don't care how many times a day you can deploy if what you're deploying is shit","9","3","12","https://twitter.com/i/web/status/1016787835095928832"
"1016652344396865541","Tue Jul 10 11:56:22 +0000 2018","FFS dear customer, how do I need to express myself to get you to answer all the questions I asked, so… https://t.co/5BhgNUUKnl","1","1","2","https://twitter.com/i/web/status/1016652344396865541"
"1016307184240558080","Mon Jul 09 13:04:49 +0000 2018","FFS it’s literally called an estimate, not a promise. There are better ways of working together.","11","2","13","https://twitter.com/i/web/status/1016307184240558080"
"1016271528193904642","Mon Jul 09 10:43:08 +0000 2018","FFS Not being given time, access and opportunity to understand the client's business context and operating model; i… https://t.co/4tgeeW84wA","13","4","17","https://twitter.com/i/web/status/1016271528193904642"
"1016444548468256768","Mon Jul 09 22:10:39 +0000 2018","FFS Just because you can put it in a container, doesn't mean it is good software.","2","1","3","https://twitter.com/i/web/status/1016444548468256768"
"1017326053730242561","Thu Jul 12 08:33:26 +0000 2018","FFS refactoring is not about fucking ""duplication"". The rule says ""Once and Only Once"". Learn about co… https://t.co/obk2mAdPwF","2","1","3","https://twitter.com/i/web/status/1017326053730242561"
"1016435266137886720","Mon Jul 09 21:33:46 +0000 2018","FFS Don't Be So Certin"" - Who cares what certifications you have? What have you learned? What do you know? (Yes, th… https://t.co/2nCcK4ckWO","10","3","13","https://twitter.com/i/web/status/1016435266137886720"
"1017945620982755329","Sat Jul 14 01:35:23 +0000 2018","FFS Let’s Stop With The Microservices Hype Already!!","1","1","2","https://twitter.com/i/web/status/1017945620982755329"
"1016308106807128064","Mon Jul 09 13:08:29 +0000 2018","FFS, don't use Google Forms for CfPs","5","0","5","https://twitter.com/i/web/status/1016308106807128064"
"1016149097961492480","Mon Jul 09 02:36:38 +0000 2018","FFS people learn how to use your shit on YouTube now, embrace it already.","1","0","1","https://twitter.com/i/web/status/1016149097961492480"
"1016370837979475968","Mon Jul 09 17:17:45 +0000 2018","FFS stop using reductionist language. it is actually more than 'just' a button. it might possibly incorporate all o… https://t.co/ZtLpHtzuiQ","1","1","2","https://twitter.com/i/web/status/1016370837979475968"
"1016344143168188416","Mon Jul 09 15:31:41 +0000 2018",": The ""tech talent pipeline problem"" is because major companies keep looking in the same damn places f… https://t.co/P2HneVjKRm","8","3","11","https://twitter.com/i/web/status/1016344143168188416"
"1016713370735710209","Tue Jul 10 15:58:51 +0000 2018","FFS, hiring developers is easy!

If you can't find someone, it means they don't want to work:

* for you
* for your… https://t.co/ve5RAXJEXE","20","5","25","https://twitter.com/i/web/status/1016713370735710209"
"1016612892978962432","Tue Jul 10 09:19:36 +0000 2018","FFS printers","0","0","0","https://twitter.com/i/web/status/1016612892978962432"
"1017308443215089664","Thu Jul 12 07:23:28 +0000 2018","FFS objects and classes are not the same thing","0","1","1","https://twitter.com/i/web/status/1017308443215089664"
"1016119957828976640","Mon Jul 09 00:40:51 +0000 2018","FFS please understand that the first and most fundamental cornerstone of your infosec processes is an… https://t.co/0Sp7DTl32J","1","1","2","https://twitter.com/i/web/status/1016119957828976640"
"1015639924286996480","Sat Jul 07 16:53:22 +0000 2018","FFS you don't need to learn about Rowhammer or Meltdown because you're still getting owned by the OWASP Top 1","6","2","8","https://twitter.com/i/web/status/1015639924286996480"
"1016435307896549376","Mon Jul 09 21:33:56 +0000 2018","FFS stop saying you have no time to write tests","4","1","5","https://twitter.com/i/web/status/1016435307896549376"
"1016805599294709766","Tue Jul 10 22:05:20 +0000 2018","FFS, what's the point in asking me how to best reconfig the software you asked me to write 5 years ago, if you're s… https://t.co/7TF8jEUdDc","1","1","2","https://twitter.com/i/web/status/1016805599294709766"
"1016000918297432065","Sun Jul 08 16:47:49 +0000 2018","FFS CapsLock #FFStechconf","0","0","0","https://twitter.com/i/web/status/1016000918297432065"
"1016095320428761090","Sun Jul 08 23:02:57 +0000 2018","FFS Your marketing led blockchain 'solution' solves nothing and poisons the well","1","1","2","https://twitter.com/i/web/status/1016095320428761090"
"1016137930287427584","Mon Jul 09 01:52:16 +0000 2018","FFS stop saying you don't hire remote engineers because you ""have a close, collaborative… https://t.co/ZCGEmMne8k","8","2","10","https://twitter.com/i/web/status/1016137930287427584"
"1015905592806969344","Sun Jul 08 10:29:02 +0000 2018","FFS let someone manage who knows how it works","0","0","0","https://twitter.com/i/web/status/1015905592806969344"
"1015543559263485952","Sat Jul 07 10:30:27 +0000 2018","FFS use telemetry from the live system on a daily basis otherwise you're not developing the system, you're developi… https://t.co/w1hzBFz194","3","1","4","https://twitter.com/i/web/status/1015543559263485952"
"1016466050593054720","Mon Jul 09 23:36:06 +0000 2018","FFS Using Docker does not mean you have a microservice! It means you included an entire OS FFS.  #bookends","2","1","3","https://twitter.com/i/web/status/1016466050593054720"
"1016444231605506050","Mon Jul 09 22:09:24 +0000 2018","FFS Java is a programming language, not an aircraft carrier.","2","1","3","https://twitter.com/i/web/status/1016444231605506050"
"1015709802503303168","Sat Jul 07 21:31:02 +0000 2018","FFS Why do we keep asking the same questions and ignoring the answers people came up with decades ago?","4","1","5","https://twitter.com/i/web/status/1015709802503303168"
"1015978101011075072","Sun Jul 08 15:17:09 +0000 2018","FFS, I swear if I hear one more time that there is some custom script in an archive on the NFS to launch in order t… https://t.co/86Qm4RPckF","0","1","1","https://twitter.com/i/web/status/1015978101011075072"
"1016323470265864192","Mon Jul 09 14:09:32 +0000 2018","FFS Software development is about making operational solution!","1","1","2","https://twitter.com/i/web/status/1016323470265864192"
"1015561881367535617","Sat Jul 07 11:43:15 +0000 2018","FFS designing a sane API isn’t that hard","8","1","9","https://twitter.com/i/web/status/1015561881367535617"
"1016118553970241536","Mon Jul 09 00:35:16 +0000 2018","FFS, we all agree that you shouldn't prematurely optimise, but that doesn't mean you shouldn't optimise at all; fix… https://t.co/HTXfnbHyH9","2","1","3","https://twitter.com/i/web/status/1016118553970241536"
"1016297787879837696","Mon Jul 09 12:27:29 +0000 2018","FFS why are so many technologists working on digital litter instead of proper problems that have value… https://t.co/lmoPbxRE0L","14","2","16","https://twitter.com/i/web/status/1016297787879837696"
"1016327320079097863","Mon Jul 09 14:24:50 +0000 2018","FFS Stop devaluing developers who write HTML and CSS? My submission for","24","4","28","https://twitter.com/i/web/status/1016327320079097863"
"1016092447011753987","Sun Jul 08 22:51:32 +0000 2018","FFS agile doesn't mean ""do scrum ceremonies and use JIRA""","2","2","4","https://twitter.com/i/web/status/1016092447011753987"
"1017327286436225025","Thu Jul 12 08:38:20 +0000 2018","FFS stop saying ""Everyone is a bit autistic"". No you fucking aren't. Introversion is not autism. Every… https://t.co/U1PS6aPnzG","4","1","5","https://twitter.com/i/web/status/1017327286436225025"
"1015553469573451777","Sat Jul 07 11:09:49 +0000 2018","FFS why didn’t you ask the person what they wanted before spending two days fixing a problem that doesn’t exist","5","1","6","https://twitter.com/i/web/status/1015553469573451777"
"1016614207620550656","Tue Jul 10 09:24:49 +0000 2018","FFS stop telling me to use Chrome for your website/app. All modern browsers work just as well if you stop being laz… https://t.co/uOqeP165VA","8","4","12","https://twitter.com/i/web/status/1016614207620550656"
"1016708024566771715","Tue Jul 10 15:37:37 +0000 2018","FFS Just Learn to Manage Pointers, a discussion of the productivity gains from not managing dependency hell in your… https://t.co/kxC09xd8Uu","2","0","2","https://twitter.com/i/web/status/1016708024566771715"
"1016273148109578240","Mon Jul 09 10:49:34 +0000 2018","FFS stop doing software poetry and start doing software engineering (with science) by actually specifying/measuring… https://t.co/FthSfG9Y4S","2","2","4","https://twitter.com/i/web/status/1016273148109578240"
"1016468671810551809","Mon Jul 09 23:46:31 +0000 2018","FFS, ANY internet-connected technology is going to have compliance issues globally. Just get a f@cking lawyer early… https://t.co/wrtQnf9s4m","3","2","5","https://twitter.com/i/web/status/1016468671810551809"
"1016340548150530048","Mon Jul 09 15:17:24 +0000 2018","FFS The entire tech industry  https://t.co/fmhKe0sltE","1","0","1","https://twitter.com/i/web/status/1016340548150530048"
"1016095623962087425","Sun Jul 08 23:04:09 +0000 2018","FFS Stop running your enterprise software projects like your secondary school art project","0","1","1","https://twitter.com/i/web/status/1016095623962087425"
"1016608856980348928","Tue Jul 10 09:03:33 +0000 2018","FFS stop saying that you’re “Customer Centered” when you spend all your time thinking about your custo… https://t.co/IhNdd6TDUe","21","5","26","https://twitter.com/i/web/status/1016608856980348928"
"1016285964795334656","Mon Jul 09 11:40:30 +0000 2018","FFS 'Because Salesforce' is not an excuse for bad development!","2","1","3","https://twitter.com/i/web/status/1016285964795334656"
"1016469775994638336","Mon Jul 09 23:50:54 +0000 2018","FFS, stop tracking everything your users are doing across the web. You don't actually *need* to know t… https://t.co/DB4GZrbNOD","4","4","8","https://twitter.com/i/web/status/1016469775994638336"
"1016019602357325825","Sun Jul 08 18:02:04 +0000 2018","FFS it is Lonely being a Woman in Tech... what the f*ck","17","3","20","https://twitter.com/i/web/status/1016019602357325825"
"1015703763846402049","Sat Jul 07 21:07:02 +0000 2018","FFS VMs and containers are not cloud computing","7","2","9","https://twitter.com/i/web/status/1015703763846402049"
"1015687639826161664","Sat Jul 07 20:02:58 +0000 2018","FFS read every Turing Award lecture.","8","0","8","https://twitter.com/i/web/status/1015687639826161664"
"1016279272611373056","Mon Jul 09 11:13:54 +0000 2018","FFS it’s not “Ready for Testing” if code hasn’t been pushed up #FFStechconf","3","1","4","https://twitter.com/i/web/status/1016279272611373056"
"1016097110364688384","Sun Jul 08 23:10:03 +0000 2018","FFS not every if statement has to be replaced with a chain of lambda functions","4","2","6","https://twitter.com/i/web/status/1016097110364688384"
"1016075751047811073","Sun Jul 08 21:45:11 +0000 2018","stop trying to tell me you won't move to the cloud because ""it's not secure"" and then ask me if I've s… https://t.co/PexQRKjy3F","34","9","43","https://twitter.com/i/web/status/1016075751047811073"
"1015574730697531393","Sat Jul 07 12:34:18 +0000 2018","FFS stop telling graduates they need to live and breath tech to work for your company","27","1","28","https://twitter.com/i/web/status/1015574730697531393"
